Park Code,Park Name,Category,Order,Family,Scientific Name,Common Names,Occurrence,Nativeness,Abundance,NPS Tags
ZION,Zion National Park,Bird,Passeriformes,Paridae,Baeolophus ridgwayi,Juniper Titmouse,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Passeriformes,Paridae,Poecile atricapillus,Black-capped Chickadee,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Passeriformes,Paridae,Poecile gambeli,Mountain Chickadee,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Passeriformes,Parulidae,Cardellina pusilla,Wilson's Warbler,Present,Native,Uncommon,Migratory
ZION,Zion National Park,Bird,Passeriformes,Parulidae,Geothlypis tolmiei,MacGillivray's Warbler,Present,Native,Uncommon,Migratory
ZION,Zion National Park,Bird,Passeriformes,Parulidae,Geothlypis trichas,Common Yellowthroat,Present,Native,Occasional,Migratory
ZION,Zion National Park,Bird,Passeriformes,Parulidae,Icteria virens,Yellow-breasted Chat,Present,Native,Rare,Breeder
ZION,Zion National Park,Bird,Passeriformes,Parulidae,Mniotilta varia,Black-and-White Warbler,Unconfirmed,Native,Unknown,None
ZION,Zion National Park,Bird,Passeriformes,Parulidae,Myioborus pictus,Painted Redstart,Present,Native,Occasional,Vagrant
ZION,Zion National Park,Bird,Passeriformes,Parulidae,Oreothlypis celata,Orange-crowned Warbler,Present,Native,Common,Migratory
ZION,Zion National Park,Bird,Passeriformes,Parulidae,Oreothlypis luciae,Lucy's Warbler,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Passeriformes,Parulidae,Oreothlypis ruficapilla,Nashville Warbler,Present,Native,Occasional,Migratory
ZION,Zion National Park,Bird,Passeriformes,Parulidae,Oreothlypis virginiae,Virginia's Warbler,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Passeriformes,Parulidae,Parkesia noveboracensis,Northern Waterthrush,Probably Present,Native,Unknown,None
ZION,Zion National Park,Bird,Passeriformes,Parulidae,Seiurus aurocapilla,Ovenbird,Present,Native,Occasional,Vagrant
ZION,Zion National Park,Bird,Passeriformes,Parulidae,Setophaga citrina,Hooded Warbler,Unconfirmed,Native,Unknown,None
ZION,Zion National Park,Bird,Passeriformes,Parulidae,Setophaga coronata,Yellow-rumped Warbler,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Passeriformes,Parulidae,Setophaga graciae,Grace's Warbler,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Passeriformes,Parulidae,Setophaga nigrescens,Black-throated Gray Warbler,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Passeriformes,Parulidae,Setophaga petechia,Yellow Warbler,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Passeriformes,Parulidae,Setophaga ruticilla,American Redstart,Present,Native,Occasional,Migratory
ZION,Zion National Park,Bird,Passeriformes,Parulidae,Setophaga townsendi,Townsend's Warbler,Unconfirmed,Native,Unknown,None
ZION,Zion National Park,Bird,Passeriformes,Passeridae,Passer domesticus,House Sparrow,Present,Non-native,Abundant,Management Priority; Breeder
ZION,Zion National Park,Bird,Passeriformes,Polioptilidae,Polioptila caerulea,Blue-gray Gnatcatcher,Present,Native,Abundant,Breeder
ZION,Zion National Park,Bird,Passeriformes,Ptilogonatidae,Phainopepla nitens,Phainopepla,Present,Native,Uncommon,Migratory
ZION,Zion National Park,Bird,Passeriformes,Regulidae,Regulus calendula,Ruby-crowned Kinglet,Present,Native,Uncommon,Resident
ZION,Zion National Park,Bird,Passeriformes,Regulidae,Regulus satrapa,Golden-crowned Kinglet,Present,Native,Common,Resident
ZION,Zion National Park,Bird,Passeriformes,Remizidae,Auriparus flaviceps,Verdin,Unconfirmed,Native,Unknown,None
ZION,Zion National Park,Bird,Passeriformes,Sittidae,Sitta canadensis,Red-breasted Nuthatch,Present,Native,Uncommon,Breeder
ZION,Zion National Park,Bird,Passeriformes,Sittidae,Sitta carolinensis,White-breasted Nuthatch,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Passeriformes,Sittidae,Sitta pygmaea,Pygmy Nuthatch,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Passeriformes,Sturnidae,Sturnus vulgaris,European Starling,Present,Non-native,Abundant,Management Priority; Resident
ZION,Zion National Park,Bird,Passeriformes,Troglodytidae,Campylorhynchus brunneicapillus,Cactus Wren,Not In Park,Native,Unknown,None
ZION,Zion National Park,Bird,Passeriformes,Troglodytidae,Catherpes mexicanus,Canyon Wren,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Passeriformes,Troglodytidae,Cistothorus palustris,Marsh Wren,Present,Native,Uncommon,Migratory
ZION,Zion National Park,Bird,Passeriformes,Troglodytidae,Salpinctes obsoletus,Rock Wren,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Passeriformes,Troglodytidae,Thryomanes bewickii,Bewick's Wren,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Passeriformes,Troglodytidae,Troglodytes aedon,House Wren,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Passeriformes,Troglodytidae,Troglodytes hiemalis,Winter Wren,Present,Native,Uncommon,Breeder
ZION,Zion National Park,Bird,Passeriformes,Turdidae,Catharus guttatus,Hermit Thrush,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Passeriformes,Turdidae,Catharus ustulatus,Swainson's Thrush,Present,Native,Occasional,Migratory
ZION,Zion National Park,Bird,Passeriformes,Turdidae,Ixoreus naevius,Varied Thrush,Unconfirmed,Native,Unknown,None
ZION,Zion National Park,Bird,Passeriformes,Turdidae,Myadestes townsendi,Townsend's Solitaire,Present,Native,Uncommon,Breeder
ZION,Zion National Park,Bird,Passeriformes,Turdidae,Sialia currucoides,Mountain Bluebird,Present,Native,Uncommon,Breeder
ZION,Zion National Park,Bird,Passeriformes,Turdidae,Sialia mexicana,Western Bluebird,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Passeriformes,Turdidae,Turdus migratorius,American Robin,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Passeriformes,Tyrannidae,Contopus cooperi,Olive-sided Flycatcher,Present,Native,Uncommon,Breeder
ZION,Zion National Park,Bird,Passeriformes,Tyrannidae,Contopus sordidulus,Western Wood Pewee,Present,Native,Abundant,Breeder
ZION,Zion National Park,Bird,Passeriformes,Tyrannidae,Empidonax hammondii,Hammond's Flycatcher,Present,Native,Rare,Migratory
ZION,Zion National Park,Bird,Passeriformes,Tyrannidae,Empidonax oberholseri,Dusky Flycatcher,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Passeriformes,Tyrannidae,Empidonax occidentalis,Cordilleran Flycatcher,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Passeriformes,Tyrannidae,Empidonax traillii extimus,Southwestern Willow Flycatcher,Present,Native,Rare,Management Priority; Migratory
ZION,Zion National Park,Bird,Passeriformes,Tyrannidae,Empidonax wrightii,Gray Flycatcher,Present,Native,Uncommon,Breeder
ZION,Zion National Park,Bird,Passeriformes,Tyrannidae,Myiarchus cinerascens,Ash-throated Flycatcher,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Passeriformes,Tyrannidae,Myiarchus tyrannulus,Brown-crested Flycatcher,Present,Native,Unknown,None
ZION,Zion National Park,Bird,Passeriformes,Tyrannidae,Pyrocephalus rubinus,Vermilion Flycatcher,Unconfirmed,Native,Unknown,None
ZION,Zion National Park,Bird,Passeriformes,Tyrannidae,Sayornis nigricans,Black Phoebe,Present,Native,Uncommon,Breeder
ZION,Zion National Park,Bird,Passeriformes,Tyrannidae,Sayornis phoebe,Eastern Phoebe,Present,Native,Occasional,Vagrant
ZION,Zion National Park,Bird,Passeriformes,Tyrannidae,Sayornis saya,Say's Phoebe,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Passeriformes,Tyrannidae,Tyrannus tyrannus,Eastern Kingbird,Unconfirmed,Native,Unknown,None
ZION,Zion National Park,Bird,Passeriformes,Tyrannidae,Tyrannus verticalis,Western Kingbird,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Passeriformes,Tyrannidae,Tyrannus vociferans,Cassin's Kingbird,Present,Native,Uncommon,Breeder
ZION,Zion National Park,Bird,Passeriformes,Vireonidae,Vireo bellii,Bell's Vireo,Present,Native,Occasional,Breeder
ZION,Zion National Park,Bird,Passeriformes,Vireonidae,Vireo gilvus,Warbling Vireo,Present,Native,Common,Migratory
ZION,Zion National Park,Bird,Passeriformes,Vireonidae,Vireo plumbeus,Plumbeous Vireo,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Passeriformes,Vireonidae,Vireo vicinior,Gray Vireo,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Pelecaniformes,Ardeidae,Ardea alba,Great Egret,Probably Present,Native,Unknown,None
ZION,Zion National Park,Bird,Pelecaniformes,Ardeidae,Ardea herodias,Great Blue Heron,Present,Native,Uncommon,Resident
ZION,Zion National Park,Bird,Pelecaniformes,Ardeidae,Botaurus lentiginosus,American Bittern,Unconfirmed,Native,Unknown,None
ZION,Zion National Park,Bird,Pelecaniformes,Ardeidae,Bubulcus ibis,Cattle Egret,Present,Native,Occasional,Migratory
ZION,Zion National Park,Bird,Pelecaniformes,Ardeidae,Butorides virescens,Green Heron,Present,Native,Occasional,Migratory
ZION,Zion National Park,Bird,Pelecaniformes,Ardeidae,Egretta thula,Snowy Egret,Present,Native,Uncommon,Migratory
ZION,Zion National Park,Bird,Pelecaniformes,Ardeidae,Nycticorax nycticorax,Black-crowned Night-Heron,Probably Present,Native,Unknown,None
ZION,Zion National Park,Bird,Pelecaniformes,Pelecanidae,Pelecanus erythrorhynchos,American White Pelican,Present,Native,Occasional,Management Priority; Migratory
ZION,Zion National Park,Bird,Pelecaniformes,Threskiornithidae,Plegadis chihi,White-faced Ibis,Present,Native,Uncommon,Migratory
ZION,Zion National Park,Bird,Piciformes,Picidae,Colaptes auratus,Northern Flicker,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Piciformes,Picidae,Melanerpes formicivorus,Acorn Woodpecker,Present,Native,Occasional,Vagrant
ZION,Zion National Park,Bird,Piciformes,Picidae,Melanerpes lewis,Lewis' Woodpecker,Present,Native,Occasional,Management Priority; Migratory
ZION,Zion National Park,Bird,Piciformes,Picidae,Picoides dorsalis,American Three-toed Woodpecker,Present,Native,Unknown,Management Priority
ZION,Zion National Park,Bird,Piciformes,Picidae,Picoides pubescens,Downy Woodpecker,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Piciformes,Picidae,Picoides scalaris,Ladder-backed Woodpecker,Present,Native,Rare,Resident
ZION,Zion National Park,Bird,Piciformes,Picidae,Picoides villosus,Hairy Woodpecker,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Piciformes,Picidae,Sphyrapicus nuchalis,Red-naped Sapsucker,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Piciformes,Picidae,Sphyrapicus thyroideus,Williamson's Sapsucker,Present,Native,Occasional,Migratory
ZION,Zion National Park,Bird,Podicipediformes,Podicipedidae,Aechmophorus clarkii,Clark's Grebe,Unconfirmed,Native,Unknown,None
ZION,Zion National Park,Bird,Podicipediformes,Podicipedidae,Aechmophorus occidentalis,Western Grebe,Probably Present,Native,Unknown,None
ZION,Zion National Park,Bird,Podicipediformes,Podicipedidae,Podiceps auritus,Horned Grebe,Probably Present,Native,Unknown,None
ZION,Zion National Park,Bird,Podicipediformes,Podicipedidae,Podiceps nigricollis,Eared Grebe,Present,Native,Common,Migratory
ZION,Zion National Park,Bird,Podicipediformes,Podicipedidae,Podilymbus podiceps,Pied-billed Grebe,Present,Native,Rare,Breeder
ZION,Zion National Park,Bird,Strigiformes,Unknown,Psiloscops flammeolus,Flammulated Owl,Present,Native,Rare,Migratory
ZION,Zion National Park,Bird,Strigiformes,Strigidae,Aegolius acadicus,Northern Saw-whet Owl,Present,Native,Occasional,Resident
ZION,Zion National Park,Bird,Strigiformes,Strigidae,Asio flammeus,Short-eared Owl,Probably Present,Native,Unknown,Management Priority
ZION,Zion National Park,Bird,Strigiformes,Strigidae,Asio otus,Long-eared Owl,Present,Native,Occasional,None
ZION,Zion National Park,Bird,Strigiformes,Strigidae,Athene cunicularia,Burrowing Owl,Unconfirmed,Native,Unknown,Management Priority
ZION,Zion National Park,Bird,Strigiformes,Strigidae,Bubo virginianus,Great Horned Owl,Present,Native,Common,Breeder
ZION,Zion National Park,Bird,Strigiformes,Strigidae,Glaucidium gnoma,Northern Pygmy Owl,Present,Native,Uncommon,Breeder
ZION,Zion National Park,Bird,Strigiformes,Strigidae,Megascops kennicottii,Western Screech-Owl,Present,Native,Uncommon,Breeder
ZION,Zion National Park,Bird,Strigiformes,Strigidae,Strix occidentalis lucida,Mexican Spotted Owl,Present,Native,Uncommon,Management Priority; Breeder
ZION,Zion National Park,Bird,Strigiformes,Tytonidae,Tyto alba,Barn Owl,Present,Native,Occasional,Resident
ZION,Zion National Park,Bird,Suliformes,Phalacrocoracidae,Phalacrocorax auritus,Double-crested Cormorant,Probably Present,Native,Unknown,None
ZION,Zion National Park,Reptile,Squamata,Colubridae,Diadophis punctatus,ring-necked snake,Present,Native,Rare,Breeder
ZION,Zion National Park,Reptile,Squamata,Colubridae,Hypsiglena torquata,nightsnake,Present,Native,Uncommon,Breeder
ZION,Zion National Park,Reptile,Squamata,Colubridae,Lampropeltis getula,common kingsnake,Present,Native,Unknown,Exploitation Concern; Breeder
ZION,Zion National Park,Reptile,Squamata,Colubridae,Lampropeltis pyromelana,Sonoran mountain kingsnake,Present,Native,Unknown,Exploitation Concern; Breeder
ZION,Zion National Park,Reptile,Squamata,Colubridae,Masticophis flagellum,coachwhip,Present,Native,Unknown,Breeder
ZION,Zion National Park,Reptile,Squamata,Colubridae,Masticophis taeniatus,striped whipsnake,Present,Native,Uncommon,Breeder
ZION,Zion National Park,Reptile,Squamata,Colubridae,Pituophis catenifer,gophersnake,Present,Native,Abundant,Breeder
ZION,Zion National Park,Reptile,Squamata,Colubridae,Salvadora hexalepis,western patch-nosed snake,Present,Native,Unknown,Breeder
ZION,Zion National Park,Reptile,Squamata,Colubridae,Sonora semiannulata,groundsnake,Present,Native,Unknown,Breeder
ZION,Zion National Park,Reptile,Squamata,Colubridae,Tantilla hobartsmithi,Smith's black-headed snake,Unconfirmed,Native,Unknown,None
ZION,Zion National Park,Reptile,Squamata,Colubridae,Thamnophis elegans,terrestrial gartersnake,Present,Native,Common,Breeder
ZION,Zion National Park,Reptile,Squamata,Colubridae,Trimorphodon biscutatus,western lyresnake,Present,Native,Uncommon,Exploitation Concern; Breeder
ZION,Zion National Park,Reptile,Squamata,Crotaphytidae,Crotaphytus bicinctores,Great Basin collared lizard,Present,Native,Uncommon,Breeder
ZION,Zion National Park,Reptile,Squamata,Crotaphytidae,Gambelia wislizenii,long-nosed leopard lizard,Present,Native,Uncommon,Breeder
ZION,Zion National Park,Reptile,Squamata,Eublepharidae,Coleonyx variegatus,western banded gecko,Present,Native,Uncommon,Breeder
ZION,Zion National Park,Reptile,Squamata,Helodermatidae,Heloderma suspectum,Gila monster,Present,Native,Unknown,Exploitation Concern
ZION,Zion National Park,Reptile,Squamata,Iguanidae,Sauromalus ater,common chuckwalla,Present,Native,Unknown,Breeder
ZION,Zion National Park,Reptile,Squamata,Iguanidae,Sceloporus graciosus,common sagebrush lizard,Present,Native,Abundant,Breeder
ZION,Zion National Park,Reptile,Squamata,Iguanidae,Sceloporus magister,desert spiny lizard,Present,Native,Common,Breeder
ZION,Zion National Park,Reptile,Squamata,Iguanidae,Sceloporus tristichus,plateau lizard,Present,Native,Common,Breeder
ZION,Zion National Park,Reptile,Squamata,Iguanidae,Urosaurus ornatus,tree lizard,Present,Native,Uncommon,Breeder
ZION,Zion National Park,Reptile,Squamata,Iguanidae,Uta stansburiana,side-blotched lizard,Present,Native,Abundant,Breeder
ZION,Zion National Park,Reptile,Squamata,Phrynosomatidae,Callisaurus draconoides,zebra-tailed lizard,Present,Native,Unknown,Breeder
ZION,Zion National Park,Reptile,Squamata,Phrynosomatidae,Phrynosoma hernandesi,greater short-horned lizard,Present,Native,Uncommon,Breeder
ZION,Zion National Park,Reptile,Squamata,Phrynosomatidae,Phrynosoma platyrhinos,desert horned lizard,Present,Native,Unknown,Breeder
ZION,Zion National Park,Reptile,Squamata,Scincidae,Eumeces skiltonianus,western skink,Present,Native,Uncommon,Breeder
ZION,Zion National Park,Reptile,Squamata,Teiidae,Cnemidophorus innotatus,plateau spotted whiptail,Present,Native,Common,Breeder
ZION,Zion National Park,Reptile,Squamata,Teiidae,Cnemidophorus tigris,western whiptail,Present,Native,Abundant,Breeder
ZION,Zion National Park,Reptile,Squamata,Viperidae,Crotalus oreganus,western rattlesnake,Present,Native,Uncommon,Breeder
ZION,Zion National Park,Reptile,Testudines,Testudinidae,Gopherus agassizii,desert tortoise,Present,Unknown,Rare,Exploitation Concern; Breeder
ZION,Zion National Park,Amphibian,Anura,Bufonidae,Bufo microscaphus,Arizona toad,Present,Native,Abundant,Breeder
ZION,Zion National Park,Amphibian,Anura,Bufonidae,Bufo punctatus,red-spotted toad,Present,Native,Common,Breeder
ZION,Zion National Park,Amphibian,Anura,Bufonidae,Bufo woodhousii,Woodhouse's toad,Present,Native,Unknown,None
ZION,Zion National Park,Amphibian,Anura,Hylidae,Hyla arenicolor,canyon treefrog,Present,Native,Common,Breeder
ZION,Zion National Park,Amphibian,Anura,Ranidae,Rana pipiens,northern leopard frog,Present,Native,Unknown,Breeder
ZION,Zion National Park,Amphibian,Anura,Scaphiopodidae,Spea intermontana,Great Basin spadefoot,Present,Native,Abundant,Breeder
ZION,Zion National Park,Amphibian,Caudata,Ambystomatidae,Ambystoma tigrinum,tiger salamander,Present,Native,Uncommon,Breeder
ZION,Zion National Park,Fish,Cypriniformes,Catostomidae,Catostomus clarkii,Desert Sucker,Present,Native,Common,Management Priority; Breeder
ZION,Zion National Park,Fish,Cypriniformes,Catostomidae,Catostomus discobolus,Bluehead Sucker,Unconfirmed,Non-native,Unknown,Management Priority
ZION,Zion National Park,Fish,Cypriniformes,Catostomidae,Catostomus latipinnis,Flannelmouth Sucker,Present,Native,Common,Management Priority; Breeder
ZION,Zion National Park,Fish,Cypriniformes,Catostomidae,Catostomus platyrhynchus,Mountain Sucker,Unconfirmed,Non-native,Unknown,None
ZION,Zion National Park,Fish,Cypriniformes,Cyprinidae,Carassius auratus,Goldfish,Unconfirmed,Non-native,Unknown,None
ZION,Zion National Park,Fish,Cypriniformes,Cyprinidae,Gila seminuda,Virgin River Chub,Unconfirmed,Native,Unknown,Management Priority
ZION,Zion National Park,Fish,Cypriniformes,Cyprinidae,Lepidomeda mollispinis mollispinis,Virgin River Spinedace,Present,Native,Common,Management Priority; Breeder
ZION,Zion National Park,Fish,Cypriniformes,Cyprinidae,Plagopterus argentissimus,Woundfin,Unconfirmed,Native,Unknown,Management Priority
ZION,Zion National Park,Fish,Cypriniformes,Cyprinidae,Rhinichthys osculus,Speckled Dace,Present,Native,Common,Breeder
ZION,Zion National Park,Fish,Salmoniformes,Salmonidae,Oncorhynchus clarkii pleuriticus,Colorado Cutthroat Trout,Unconfirmed,Non-native,Unknown,Management Priority
